1113,1366,4579,3314,Repeat Customer
1114,1363,1657,4129,Repeat Customer - Informed box will be ready post diwali. Not ready to up her budget
1115,1362,4763,338,"WCD - Size 12/14 top , 14/16bottom. No Male shirts. Non fussy and smart clothes. She wants box after 29th as she is out of country. Got to know through LinkedIn Arti"
1116,1302,279,408,She is Arti's friend.
1117,1303,434,3314,She is Kuntal's friend. 
1118,1365,4760,4374,WCD - Message by her - i am only looking for formal one piece or skirt n blouse. I usually take a medium sized one but if the material is clingy or stretchable then i go for large because of my stomach. Got to know through Gloria
1119,1367,3732,4374,"CCD - She is Avid online shopper. Likes Natural Material, Loves experimenting with colous and styles. No brown &Beige. No Skirts. No Transparent Clothes Top-UK12 n Bottom UK-10. Got to know through FB"
1120,1302,279,4374,She is Arti's friend. Customer is available only after diwali i.e 23rd oct
1121,1334,4747,3314,"CCD - bust circumference- 42, Waist - 36. Wears UK14 - Kuntal approved we can do her order"
1122,1369,4776,3314,"CCD - Her bust circumference - 40. She wears M-XL for tops, Latin Quarters-M-L. She wants only Dresses. She has event in Nov"
1123,1372,4156,3314,Repeat Customer
1124,1375,4791,338,CCD - She is open to below knee length dresses. Skirts she prefers stretch ones. She is looking for a semi casual trousers in her box. (Plz speak to Kuntal b4 starting it)
1125,1373,4789,3314,WCD - No sleeveless as It will be cold in Delhi. 
1126,1377,373,338,Repeat Customer - She had loved her last box. Prefers cotton and NO black
1127,1376,4808,338,WCD - Got to know through FB
1128,1370,577,4129,Repeat Customer - 
1129,1378,1044,408,CCD - She is looking for only tops in her box
1130,1380,2054,3314,WCD - She doesn't like sleeves. Wears Only Skirts and dresses. Got to know through Leaflet( Dabba Service)
1131,1363,1657,1865,
1132,1386,2055,3314,Repeat Customer
1133,1384,4780,4129,CCD - She only wears Indian. Got to know through FB
1134,1389,1005,338,Comts by Kuntal - The fit was off for most of her products. No change in size - she is still able to wear what she got from us previously. Loves dresses and would like to see what we could get her. Have gotten her to increase her budgets and made the chan
1135,1390,4370,3314,"comts by Kuntal - We got her tastes correct, however this is all stuff that she has. Would like some thing ideally a bit different. Is looking for trousers, a formal shirt (full sleeves or half sleeves) and jacket"
1136,1391,4764,3314,CCD - Got to know through session at work
1137,1387,4818,3314,"CCD - She likes all these prints (floral,embroidery,Plains, solid colours, fluid) - Got to know through FB"
1138,1392,4500,338,CCD - wear waist - 32 and hips 38. Wants Indo-western below knee length dresses with pockets. Got to know through FB
1139,1385,4843,338,"CCD - Measurements - Bust-38, actual waist-38, wear waist-34 and hips 43. Got to know through FB"
1140,1408,3240,3314,"WCD - She likes 1inch bigger for waist and hips. Haven't tried dresses, but wants one-below knee length. Ready to up her budget for tops & Kurta to 1500/-. Got to know through FB"
1141,1374,4790,3314,WCD - She likes only Solids. Wants only Tops and Pants(Similar to cigarette pants). Most of her colleagues are male so don't prefer skin show. Got to know through FB
1142,1426,673,338,Repeat Customer
1143,1424,4892,338,She and Jheel are attending the same conference on 30th Nov
1144,1430,4904,4129,CCD - She runs a education school and is a Teacher. She only wears Indian. Got to know through FB
1145,1427,4896,3314,CCD - Got to know through FB
1146,1431,4740,4374,"CCD - Ready to up her budget for Tops to 1500/-. Got to know through FB,"
1147,1421,1766,4129,Box Redo - Please refer her comments through Returns.
1148,1433,625,761,
1149,1435,1350,3314,Only request is to get her size correctly. 
1150,1434,4918,4374,CCD - She got to know through Arti/Kuntal.
1151,1440,4082,338,CCD - Got to know through FB
1152,1445,4958,3314,CCD - Got to know through FB
1153,1441,909,3314,Box redo.. 
1154,1442,4117,4374,CCD - She is open to all products including Kurta/kurti. Ready to up her budget for tops and kurtas to 1500/- Got to know FB
1155,1448,1006,4374,Box Redo - She wants only western clothes in this box. No Sleevesless
1156,1446,4911,3314,WCD - skirts she prefer little above knees/till knees and not below knees. Got to know through LinkedIn Arti
1157,1444,4934,338,WCD - She is not ready to up her budget. Got to know through FB
1158,1425,4894,4990,"WCD - AVoid skirts, dresses are fine. "
1159,1443,2198,4374,"WCD - She wants bottoms,western dress,top (shirt and blouse),jacket/cardigan,scarf/dupatta,fashion jewellery. Got to know through blogger friend."
1160,1452,1645,1865,Repeat Customer. Wants Only Tops in her box below 1000/-
1161,1451,3587,4374,Repeat Customer - Wants Blue Skirt from Last to last box(Saiesta Navy Pleated Skirt) in Size L and Blazers (Not Black and Grey).
1162,1453,4994,3314,WCD - Got to know through FB
1163,1449,840,3314,"Repeat Customer - No dresses. She is ok with Skirts below knees. Wants bottoms,top (shirt and blouse),jacket/cardigan"
1164,1430,4904,4129,CCD - She is a teacher. Got t0 know through FB
1165,1454,4997,3314,"CCD - She wants  bottoms,western dress,top (shirt and blouse),jacket/cardigan. Embroidery is fine if it is not too loud. Got to know through a friend (Rohit Krishna)"
1166,1456,2468,338,Repeat Customer
1167,1458,5003,1865,"CCD - Height is 5.1"". No Skirts/No Frills/ She is Arti's Friend"
1168,1460,4940,3314,"WCD - She likes these prints-  floral,hand block,geometric,checked. Got to know through FB"
1169,1462,2054,3314,"Wants a different look. Dress was lovely but tight on the bust. Doesnt like shirt with collars. Open to getting tops, skirts and shrug - an ensemble is also good. Have a lot of dresses."
1170,1457,4995,4374,CCD - Only Western clothes. Got to know through LInkedIN
1171,1464,310,3314,Repeat Customer
1172,1455,2267,3314,CCD - Hips -36. Likes Comfortable fitted clothes. Ready to up her budget for tops and kurtas to 1500/-. Got to know through FB
1173,1464,310,3314,"Repeat customer; has kept kaaryah (shirt & pants) & NIFE products (shiny polka pussy bow top & hot pink A line dress); looking for a casual mix this time, including kurtas & palazzos/straight pants."
1174,1469,5040,338,CCD - She ready to up her budget for Tops and Kurtas to 1500/-. Got to know through Sampada's Husband
1175,1471,2471,3314,CCD - She usually wears tops/shirts and trousers. Does not want Fashion jewellery. Got to know through FB
1176,1475,1062,761,Repeat Customer
1177,1509,5103,43,Test
1178,1519,4925,3314,CCD - She has event on 16-17th Nov. Wears 32 Jeggings for Well fitting. Likes Blazer with thin material and good Fall. No thick pads on shoulder. Looking for an ensemble for the event with accessories. Got to know through Hetal's Husband
1179,1490,5071,338,CCD - Bra-36B. She likes Autumn Colors. Avid Online Shopper. Use Pinterest for more pics and styles. Wears M-L. Got to know througH FB
1180,1505,3726,338,CCD - No Accessories. Ready to up her budget for all to 1500/-. Got to know through FB
1181,1476,4800,3314,WCD - She looking for more dresses in her box. not averse to wearing straight cut dresses...but like the non straight cut ones. Got to know through FB
1182,1478,5061,338,WCD - Her waist is 32. She can carry a well fitted dress. Prefers sleeves this time due to Winter. Got to know through FB
1183,1506,4541,3314,WCD - Her waist is 30. She wears Dresses and skirts too. Got to know through FB
1184,1503,5080,338,CCD - Don't want too expensive stuff.  Products can be within the budget. Got to know through FB
1185,1510,5107,760,"BC 32 | Shoulder 15.5"" Very particular about her clothes, doesn't like cheap fabric. Works from home so dresses casually but for meetings it's smart business casuals."
1186,1521,622,338,Repeat Customer - Wants more tops. Measurements are same.
1187,1463,2466,3314,CCD - Hips -42. She wears western dresses and western formals to work. She is Legal Team backend team. Got to know through Garima Mamgain
1188,1519,4925,4990,CCD - She has an event on 16-17th. Wants an ensemble. Wears jeggings -32 for proper fit. Likes well fitted trousers. Blazer should be thin material and not padded shoulders. Got to know through Hetal's Husband
1189,1460,4940,4990,"Admin Comment : WCD - She likes these prints- floral,hand block,geometric,checked. Got to know through FB"
1190,1460,4940,4990,"Admin Comment : WCD - She likes these prints- floral,hand block,geometric,checked. Got to know through FB"
1191,1485,5064,4374,WCD - void something that is too tight near the hip area. I would prefer A line and pleated flared skirts over pencil skirts.. Got to know through FB
1192,1528,5129,4990,Test Order
1193,1437,625,761,
1194,1522,5112,43,CCD - Wears only skirts/dresses. Got to know through FB. She is travelling on 22/11 for 10 days hence box before that or after that
1195,1498,2598,338,Repeat USer - No High necks - Ready to up her budget for tops n kurtas to 1200
1196,1500,1868,338,Repeat Customer - odest evening wear   suitable for work parties or for hosting parties at home essentially for co-workers.   Preferably a-line western dresses below knee.
1197,1489,740,338,Repeat Customer
1198,1534,1044,408,Repeat Customer - Please chat with Kuntal before you start the order
1199,1535,4843,338,Repeat Customer - Top budget within 1200-1500/- and dress not beyond 2000/-
1200,1495,808,760,"Repeat Customer - The measurements are as follows Chest-34 , waist - 30 and hip -36, looking for a 1 nice black or blue silk long kurti and formal tops or jackets"
1201,1483,4663,3314,Repeat Customer 
1202,1532,491,761,
1203,1531,761,761,
1204,1525,5123,4129,WCD - She mostly wears Indian and is a doctor. Got to know through FB
1205,1536,4279,761,"I need western wear... something which I can use in winter (outside India) as well as in Mumbai later. Outside India will be required within office so it can be tailored accordingly.  Also, it would be good to get trouser, top, a jacket (which I can use on multiple tops) and one piece.  Needless to say it should be reasonable but good quality, rich look and unique clothes"
1206,1504,5024,760,Her measurements are accurate - The box should be ready by 16th Nov
1207,1508,4791,338,Box Redo
1208,1507,4205,338,"CCD - Bust-39, weight 65-70kgs. She likes Fashion Jewellery. Got to know through FB"
1209,1481,422,761,"Repeat Customer - Dresses n trousers ok 1500, tops uptil 1000"
1210,1491,1361,3314,Repeat User - WCD - Looking for Tops and dresses and good Contemporary Kurtas and not Traditional ones 
1211,1493,602,4129,Repeat Customer - Only Kurta/Kurti. Ready to up her budget to 1500/-. But said to get some for 1000/- as well. Wants Winter Indian Jackets
1212,1524,5115,4374,WCD - prefer dresses to skirts. Cardigan would be ok. Got to know through Linked In
1213,1526,5122,4374,WCD - Ex-employee at StyleNOOK
1214,1488,5066,3314,CCD - Got to know through FB
1215,1502,2055,3314,Repeat Customer - BC - 40inchs
1216,1527,1423,3314,Repeat Customer - No western dress. like being layered and covered as much as possible. Ready to up her budget to 1500/-.
1217,1547,4849,3314,"WCD - Has post pregnancy body. Hence, little busty. I like wearing western formals to office, but my legs appear very slim and the bust stands out.need a style that can balance my figure"
1218,1499,2210,3314,Repeat Customer
1219,1538,4074,4374,WCD - Bust is 41. Ok with cap sleeves not sleevesless. Got to know through FB
1220,1533,3035,4374,WCD - Looking for western dresses. Measurements - 32-28-37. Got to know through linkedin
1221,1533,3035,43,WCD - Looking for western dresses. Measurements - 32-28-37. Got to know through linkedin
1222,1539,1646,43,"Repeat Customer - Wants skirts, tops and trousers in Size M. "
1223,1542,1214,43,"Repeat Customer - Wants Kurtas, dresses and tops. No Bottoms"
1224,1537,5049,43,WCD - 35-29-39. Likes all prints. Don't like polka dots. Got to know through FB
1225,1539,1646,4374," Repeat Customer - Wants skirts, tops and trousers in Size M."
1226,1484,522,43,"Repeat Customer - Long kurtas, not short ones,  Dresses - long and short - formal and informal. No sleeveless"
1227,1523,4913,4374,CCD - Got to know through FB - Hips -42
1228,1533,3035,4374,WCD - Looking for western dresses. Measurements - 32-28-37. No Kurta/Kurti. Wants dresses pink and white : https://www.linkedin.com/pulse/stylenook-dress-purpose-arti-gupta/Got to know through linkedin
1229,1542,1214,4374,"Repeat Customer - Wants Kurta,dresses and tops. No bottoms"
1230,1529,4893,3314,CCD - Her BC - 36. Got to know through FB
1231,1544,3240,3314,Repeat Customer
1232,1554,4894,4990,Repeat Customer
1233,1539,1646,4374," Repeat Customer - Wants skirts, tops and trousers in Size M."
1234,1540,5153,3314,WCD - Got to know through FB
1235,1541,5158,3314,WCD - Would prefer skirts and dresses in her box. Go to know through INternet. Her bust is 40
1236,1546,5055,4374,CCD - Her BC - 40. Got to know through FB
1237,1548,4808,4129,Repeat Customer - Wants the VAAK top from the last box in one size bigger
1238,1553,5198,4374,CCD - No Cap sleeves. Don't know her hips but she wears Van Heusen -28-30 and AND-30. Got to know through FB/Instagram
1239,1551,761,5149,Repeat User
1240,1561,3746,760,CCD - No sleeveless no dresses to work. Ready to up her budget for Kurta - 1500/- and Scarf/dupatta - 1000/- got to know through FB
1241,1555,2077,3314,"Cal cftrn done. Prefers Below waist tops(No short tops/shirts). Wears 34 in jeans. Hips and thighs are her concern. Wants a skirt in her first box. She is very specific for kurta (Should not be too loud, very less prints & not funky). Go to know through R"
1242,1552,4792,5149,Got to know through FB
1243,1562,1387,4374,Repeat Customer - Looking for western formals
1244,1556,5206,4374,CCD - Got to know through FB
1245,1549,505,3314,Repeat Customer - Not Ready to up her budget
1246,1565,1664,3314,Repeat Customer - 1. am looking only for western formals and not Indian formals...  2. It should b comfortable fit and not body fit... I have a pear shaped body... So I would like the Colors and fit of the clothes accordingly
1247,1567,5228,3314,CCD - She is travelling after 10th Dec. Got to know through Arti's LinkedIn
1248,1568,310,3314,Repeat Customer - Open to Fashion Jewelry.
1249,1563,5224,4374,WCD - Got to know through LinkedIn
1250,1557,1077,4374,Repeat Customer. WCD - She wants a dress in her box. Ready to up her budget for tops and dresses to 1500-1800/-. Don't want to get into splurging mode.
1251,1559,502,3314,"Repeat Customer - Measurements - Chest 33, waist 28.5, hip 38.5"
1252,1545,4764,3314,Repeat Customer
1253,1560,5203,3314,CCD - Got to know through FB
1254,1569,1974,4129,Repeat Customer - Her hips is 40
1255,1564,5173,4129,WCD - Got to know through a Friend- Anjali Rawat
1256,1570,2427,4374,Repeat Customer
1257,1571,5187,4374,CCD - Don't get black trouser and black skirt as she recently bought it. Came through whatsapp
1258,1581,4717,43,"Dresses, mostly western not extremely formal, no sleeveless but if i do then with a jacket. Likes cap sleeves "
1259,1573,1730,3314,"Repeat Customer - The size provided is for padded bra. Her size is 42 by scale on ready made garments, preferably XL, if tight have to go for XXL"
1260,1574,3486,4374,"Repeat Customer - I am traveling to USA(Orlando) on 8th for a business conference. The dress code is business casuals. Looking forward to 2 full sleeves tops, 2 dresses and one necklace/neckpiece that can go with all attires. Please make sure the dresses are at least knee length. Last time the blue dress l received was both short and tight. No olive green color please"
1261,1575,1887,1865,Repeat Customer - looking for semi formal clothes for office and conferences that can transition to going out as well.
1262,1583,4958,3314,Repeat Customer
1263,1587,1350,3314,Repeat Customer - Please send me some different stuff I have been getting plain tops for a while now..  I would like some variety. Also a casual top will be great
1264,1588,4211,4374,Repeat Customer - May be add some winter colors. And would try to get  bottom added as well. 30 for mid rise and 32 for low
1265,1585,2365,4374,"Repeat Customer - No indian, no accessories. Needs tops and dresses."
1266,1572,4617,408,WCD - Her BC -42.  She would like only western outfits please. Nothing too formal. 
1267,1576,4939,4374,"WCD - Don't know hips size, wear a 32 or 34 jeans. No animal .. polka dots if small ok , no for large ... ok for hand block , geometric checked or embroidery"
1268,1579,4510,4129,Mix of Indian and western and no jewelry. Scarf/ dupatta are fine.
1269,1578,4806,761,"Shirts in pastel colours mandate 3/4th or full sleeves. 1000-1500 Range. Try to keep it on the lower side. Cream coloured skirt in casual wear within 1500. Dress in 3/4th sleeve/full sleeve within 1500. Starter pack. Allen solly size L. Will Lifestyle in size M. Has stomach & biggish arms. Seems like a bargain hunter, asked for offers. Shops from India & Uk for styles within 1000. Definitely do not mark up discounted items.  "
1270,1580,4801,4374,"Prefers dresses, semi-formal events in the evening. Something that works for both. Does not like Indianwear. Open to scarves/jewellery if it goes with the clothing sent"
1271,1584,2330,408,"Repeat Customer -  Wants pants, kurtas and tops. Kurtas is something diff nd unique"
1272,1590,669,3314,Repeat Customer
1273,1593,3717,3314,Repeat Customer
1274,1589,5246,3314,CCD - Got to know through FB and Instagram
1275,1579,4510,43,Mix of Indian and western and no jewelry. Scarf/ dupatta are fine.
1276,1569,1974,43,Repeat Customer - Her hips is 40. Ready to up her budget for tops and kurta to 1500/-
1277,1564,5173,3314,WCD - She got to know through Anjali Rawat
1278,1594,4740,4374,Repeat Customer
1279,1595,5040,4374,Repeat Customer -  She ready to up her budget for Tops and Kurtas to 1500/-.
1280,1599,5024,760,Repeat Customer
1281,1597,1714,3314,CCD - Ready to up her budget to 1500/-. Got to know through Arti
1282,1582,5159,4374,WCD - Measurements - Bust 38 waist 35 hips 40. Only Western Clothes
1283,1459,5004,3314,"Measurements - Bust-34.5. Waist-29, Hips-40 and Stomach 32. Got to know through Kuntal"
1284,1604,4940,4990,Repeat Customer - Redo
1285,1605,5158,3314,Repeat Customer
1286,1608,3240,3314,Repeat Customer
1287,1610,2077,3314,Repeat Customer
1288,1610,2077,3314,Repeat Customer
1289,1609,1559,4374,Repeat Customer
1290,1602,5128,4374,WCD - Only western clothes. She wears mostly tomboyish shirt and trousers. Got to know through LinkedIn
1291,1601,5259,43,"WCD - Measurements - Bust 35.5(32C or 34 B), waist 30, wearing waist 32, hip 39.prefer kurti, jeans, tops. Cap sleeve is  fine. But no sleeveless"
1292,1615,1006,4374,Repeat Customer - Wants clothes as per body shape. Want to try a dress or a skirt.
1293,1611,1893,3314,Repeat Customer - Please get the brief approved by Kuntal before submitting.
1294,1612,5107,760,Repeat Customer
1295,1620,4800,3314,Repeat Customer
1296,1619,1423,3314,Repeat Customer
1297,1614,2453,4374,Repeat Customer - Wants 5 western Tops in her box. Ready to up her budget to 1500/-.
1298,1607,5212,3314,"WCD - No dresses No Skirts - Wants bottoms,top (shirt and blouse), Different kind of bottoms pallazo or pants or something. Got to know through FB"
1299,1616,5305,5149,Please include one scarf and one jewellery piece from Arti & Kuntal catalog. 
1300,1596,3799,43,Repeat Customer - She is looking for western formals. Ready to up her budget for tops to 1500/-.
1301,1608,3240,4990,Repeat Customer
1302,1370,577,5149,"Customer's comment: Kurtas please, preferably with bottoms. Last few boxes I haven't been able to keep kurtas."
1303,1625,502,3314,"Customer has said -If you are sending me a skirt, and have a top in mind to go with that, only then send me a top in this next box"
1304,1622,5198,4374,Repeat Customer
1305,1626,708,4374,Repeat Customer 
1306,1598,5261,3314,WCD - Measurements - 33-28-38. She is open to Dresses/skirts. Got to know through her company
1307,1623,5319,4990,Please Add one scarf and one jewellery piece from Arti & Kuntal catalog
1308,1551,761,4374,Products ordered are for Order #1574. This is not a TEST
1309,1621,5315,4374,Please Add one scarf and one jewellery piece from Arti & Kuntal catalog
1310,1624,1236,3314,Repeat Customer - Not Ready to up her budget
1311,1627,4332,3314,Repeat Customer 
1312,1629,4843,3314,Repeat Customer - No Accessories only Apparel. Please take the feedback from her last return.
1313,1551,761,761,Products ordered are for Order #1574. This is not a TEST
1314,1630,5327,43,WCD - No dresses - She only wears only formal shirts and trousers or jeans. Or some checked shirt with denims. And Kurti - Got to know through Sampada
1315,1628,298,43,Repeat Customer - She wears only Indian
1316,1632,296,761,Repeat Customer - Wants poppy and Fun colors and trendy clothes.
1317,1631,520,3314,WCD - prefer long sleeves and dresses below the knee. She mainly dresses tops and trousers. My formal wear is primarily events so I look at colours that work in photographs. No fine prints just colour blocking. Got to know through Arti
1318,1637,5363,1865,wCD - She ok with above knees skirts/dresses also. Got to know through a friend Ravneet Takkhi
1319,1516,1227,43,this is afresh comment 124
1320,1643,5387,4129,"WCD - Wears Mostyly Indian, Want to experiment western, Sometime she wears  linen shirts and trousers. She likes these styles: https://www.instagram.com/p/BM3H9mADzBL/ and https://www.instagram.com/p/BK2x_ihjh0W/"
1321,1643,5387,4129,"WCD - Wears Mostyly Indian, Want to experiment western, Sometime she wears  linen shirts and trousers. She likes these styles: https://www.instagram.com/p/BM3H9mADzBL/ and https://www.instagram.com/p/BK2x_ihjh0W/"
1322,1643,5387,4129,"WCD - Wears Mostyly Indian, Want to experiment western, Sometime she wears  linen shirts and trousers. She likes these styles: https://www.instagram.com/p/BM3H9mADzBL/ and https://www.instagram.com/p/BK2x_ihjh0W/"
1323,1633,5338,4374,WCD - Got to know through Newspaper
1324,1615,1006,761,
1325,1639,2626,4129,CCD - Only Indian Clothes. Got to know through Internet
1326,1636,5362,5149,WCD - Got to know through FB
1327,1606,5279,43,CCD - Got to know through FB 
1328,1641,5383,3314,CCD - Got to know through Corporate session
1329,1577,3587,760,Repeat Customer 
1330,1642,5385,43,CCD - Got to know through Corporate session
1331,1644,2598,4129,Repeat Customer - No high necks . She wants all the products except Fashion jewellery/dresses/trousers. Ready to up her budget for tops n kurtas to 1200
1332,1645,3769,761,WCD - Cap sleeves yes. Preferably not sleeveless or full sleeve. Knee length skirts are fine. Im a dentist so the skirts/dress would be ok when Im attending conferences etc.Not daily wear. I'd be happy if you could send a well fitting trouser - Neutrals..black/beige
1333,1646,5341,5149,CCD - Got to know through Corporate session
1334,1638,5316,43,Please Add one scarf and one jewellery piece from Arti & Kuntal catalog
1335,1640,1768,43,Got to know through FB
1336,1651,5330,1865,Business Casual - Open to Boutique Brands. Got to know through Aanchal
1337,1650,5412,761,"No Skirts, Business casual. No specific dress code. Open to Boutique Brands. Got to know through Friend"
1338,1647,5408,3314,No Specific dress code as in media. Open to boutique brands. Got to know through friend
1339,1668,1350,3314,"We're doing an exchange order for her. She wants the pleated top in Ochre and Teal, along with the Boxy Top in her size."
1340,1652,669,3314,Repeat Customer - Wanst neckpiece(the stone one) from one of the previous orders. Wants solids and non-see through clothes. Add work cum causal jacket too. 
1341,1653,4568,5149,She has Casual environment at work. Ready to up her budget for Top and Kurtas to 1200/-. Open to Boutique brands. Got to know through FB
1342,1634,5339,43,Short Torse. No cap sleeves. No Midis. Wears more of dresses. Work environment is smart causal. Open to Boutique Brands as don't like common stuff.
1343,1655,5422,43,She has lost 20kgs and will still loose 10kgs more.So pick clothes accordingly. Business Casual and open to boutique brands. Got to know through blog - lovelifestyle.
1344,1657,5426,5149,No Jeans is allowed rest she can wear everything to work. Open to Boutique Brands. Got to know through Shrishti Nagpal
1345,1654,5420,3314,Knee length or even shorter works. Business casual. Open to Boutique Brands. Likes Plain solid colors. 
1346,1673,5112,43,Box Redo
1347,1675,625,761,TESTING
1348,1649,4074,4374,Repeat Customer
1349,1662,5437,761,The environment is Casual. She usually wear jeans to work. She is open to Boutique Brands. She got to know through her husband
1350,1591,3182,4129,Aanchal has confirmed her order - 
1351,1656,5055,4374,Repeat Customer - looking for good trousers at least two pieces.Maybe colors which match with many tops...and no whites please.... Difficult to maintain 
1352,1660,4893,3314,Repeat Customer - Wants  brown or beige bottom western bottoms
1353,1658,3840,3314,Her BC-43. I wear formal western only. Environment - Business formals. lot of times I do have meetings to attend. I usually wear printed or dark colors ...
1354,1659,4785,5485,Work Environment is Business Casual-weekends and Business formals - weekdays. Open to Boutique Brands. Got to know through Instagram
1355,1661,4368,5149,Work environment is business casuals. Open to Boutique Brands. Got to know through FB
1356,1663,5441,4374,Dresses shorter than knees is also fine.would prefer good trousers (boot cut or wide leg) and/or skirts and/or dresses. Don’t like narrow or slim fit trousers. for client meetings it needs to be business formals but on days there are no meetings I could wear casuals. Got to know - Chhavi Kishra
1357,1667,5404,5149,Work environment is business casuals. Open to Boutique Brands. Wants all Season Jacket Got to know through Colleague - Divya
1358,1670,5448,4374,Only Western - Looking for Jeggings(Dark Blue - Soft Fabric). Prints & Patterns are not a concern. Looking for something in Fushia Pink and Black. Work environment - Casual. Got to know through FB
1359,1671,2740,5485,Work environment - Business Casual. OPen to Boutique Brands. Her clients are celebrities so she need to be presentable. Wants box before 22nd as it's her bday on 24th. Came through FB
1360,1666,5228,3314,Repeat Customer - Looking for western bottoms and Indian
1361,1672,1613,5149,"BC - 39.5. Work Environment is Business Casual and casual. Open to Boutique Brands, Ready to up her budget for tops and Kurtas to 1500/-. Got to know through FB"
1362,1665,1646,5485,Repeat Customer - Wants products like her first box. Good dresses and Skirts.
1363,1674,1602,5149,Repeat Customer Ready to up her budget for tops to 1500/-. Work environment is Business casual. She is open to Boutique Brands.
1364,1678,4764,3314,"Repeat Customer - Don't send any scarfs. Include more dresses, skirts and belts probably. No Indian attire as well."
1365,1677,4686,5485,"No Indian at all in the box. Looking for tops, bottoms, scarfs and stoles. Work environment is business formals. Open to Boutique Brands. Got to know through FB"
1366,1665,1646,4374,Repeat Customer - Wants products like her first box. Good dresses and Skirts.
1367,1600,4871,3314,"She wears sleeveless with Jackets. Likes all prints except Animal print. Open to boutique brands, No specific Work environment. Don't want box too expensive."
1368,1680,3481,4374,Repeat Customer - No Sleeveless as Winters are going on. Ready to up her budget for Dresses to Rs.1500/-
1369,1682,5508,5149,She likes Midi Dresses/skirts. Loves Knit wear. Wears 3/4th sleeves. Work Environment - Business Casual. Open to Boutique Brands. 
1370,1683,4351,4374,Work Environment - Business Formals. She work in HR team. Open to Boutique Brands. Got to know through FB
1371,1684,5520,5149,Work Environment is Formal - Open to Boutique Brands
1372,1688,5467,4374,Open to Boutique Brands. Got to know through Fb
1373,1685,5515,3314,She is comfortable with knee length dresses and cap sleeves. No Sleeveless. Do include kurtis.  Open to Boutique Brands. My love to wear elegant yet stylish wear at work Business formals and business casuals go well. Got to know through Rhituparna Ghosh
1374,1689,5547,3314,Open to Sleeveless and Boutique Brands. Work Environment - Business casual. Got to know through FB
1375,1690,5550,5485,works In Government office. Work environment is Casual. Open to Boutique Brands. Got to know through FB
1376,1691,2230,3314,"Repeat User - Wants one piece, knee length, half sleeves in either cotton / Linen or denim with a scarf."
1377,1586,3121,761,Business casual & Formals (Would prefer combination. Don't mind trying Boutique Brands
1378,1686,5516,4374,3/4th sleeves or sleeve less looks best on her. She wants Western dresses and stylish tops. Business Casual and open to boutique brands. Got to know through FB
1379,1695,5417,3314,Work Environment - Business causal - NOT open to Boutique Brands. Got to know to FB
1380,1697,5279,5485,Repeat Customer
1381,1692,5560,5149,"Bra 34B as per victoria secrets  Waist 36 (a bit tummier side) ???? Hips 40.  business casual. Kurta, shirt, trousers. Open to boutique brands"
1382,1694,2365,4374,Repeat Customer - Wants the emerald green pussy bow top or something in that color. Also please refer to email sent to get the feedback from her box
1383,1705,5613,3314,Work Environment is Business formals. Open to Boutique Brands. Got to know through Fb
1384,1704,5563,5149,Business Casuals. Open to Boutique brands. Wants Tops and Kutas. Don't want anything well fitted due to stomach. 
1385,1698,5589,4374,Wants only western clothes. Business casuals and formals for client meetings. Open to Boutique Brands. Got to know through FB
1386,1664,4306,4129,Wants Only Indian. She is open to boutique brands
1387,1429,1836,5598,Open to knee length dresses. Tops with Fancy Sleeves.. No sweat material.. Open to Boutique Brands.. 
1388,1699,4717,5485,Wants products as per her body shape.. Did not like yellow printed Kurta from her box.. Don't want such prints and that kind of outfit..
1389,1707,4843,3314,Repeat Customer - Don't want any Kurtas. Or product in jersey material. Looking for skirts or cigarette pants. 
1390,1693,3165,3314," 36D-33-41. Business causal. No skirts. Open to boutique brands. [16:46, 12/14/2017] Devyani3165: associated with Bharat Petroleum so mostly I wear very conservative formal attires. Got to know through Fb"
1391,1714,3740,5149,Repeat Customer - Wants only tops and short kurtas for office wear  Ready to up her budget for tops and kurta to 1200/-. Requested to be within 1000/-
1392,1713,5426,5149,"Repeat Customer - She doesn't want only tops. Skirt and dresses, don’t care if it’s casual or formal as long as it is nice.  I don’t like the nylon chiffon material so much. No accessories"
1393,1710,1326,4374,Open to BB brands. Don't like common stuff. Wants formal work wear dresses.Dresses like Gina torres from Suites.  Don't want typical full sleeves shirts. 
1394,1711,5246,3314,Repeat Customer - Wants Indian and Fusion Wear in this box. Please review your brief with Sakshi before submitting.
1395,1708,5412,761,Repeat Customer - Wants a semi-casual black trouser in size 32.
1396,1719,3717,3314,Box Redo
1397,1712,3550,3314,Open to Boutique brands. Prefers smart casuals
1398,1725,761,761,
1399,1726,761,761,TEST 
1400,1720,5640,5598,Likes all the prints except Paisley. Business Casuals. Likes Trendy Clothes. Not open to Boutique Brands. Has heavy bottom.  Came through ritu Punjabi
1401,1721,5695,3314,Wants Semi formal - Formal clothes. Open to Boutique Brands. No Scarfs as she got a nice one from Stylecracker. Got to know through Insta
1402,1696,5587,5485," Bust 41, waist 43, hips 45.Western formals and western casuals. Got to Know through FB"
1403,1724,5702,5149,Yes I prefer 3/4 sleeves or full  And I generally prefer trousers to work however open to skirts and dresses. Open to Boutique brands. Got to know through Ritu Punjabi
1404,1730,5653,4374,No dress code. Open to Boutique brands. Likes all prints. Got to know through FB
